name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.4956521739130435,1.53
2_DecisionTree,Decision Tree,accuracy,0.8782608695652174,2.98
3_Linear,Linear,accuracy,0.9478260869565217,4.37
4_Default_Xgboost,Xgboost,accuracy,0.9739130434782609,4.2
5_Default_NeuralNetwork,Neural Network,accuracy,0.9478260869565217,2.57
6_Default_RandomForest,Random Forest,accuracy,0.9304347826086956,3.26
Ensemble,Ensemble,accuracy,0.9739130434782609,1.17
