name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,f1,0.0,1.27
2_DecisionTree,Decision Tree,f1,0.8771929824561403,2.84
3_Linear,Linear,f1,0.9454545454545454,3.95
4_Default_Xgboost,Xgboost,f1,0.9734513274336283,5.19
5_Default_NeuralNetwork,Neural Network,f1,0.9482758620689655,2.59
6_Default_RandomForest,Random Forest,f1,0.9322033898305084,3.27
Ensemble,Ensemble,f1,0.9734513274336283,1.25
